"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"California"	"06"	"2008"	"2008"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	169
	"California"	"06"	"2008"	"2008"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	25
	"California"	"06"	"2008"	"2008"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	210
	"California"	"06"	"2008"	"2008"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	129
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	20
	"California"	"06"	"2008"	"2008"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	153
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	135
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	19
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"California"	"06"	"2008"	"2008"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	164
	"California"	"06"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	31
	"California"	"06"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"California"	"06"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	229
	"California"	"06"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	46
	"California"	"06"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	289
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	58
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	382
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	18
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	51
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	24
	"California"	"06"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	406
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	103
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	45
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	638
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	30
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	63
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"California"	"06"	"2008"	"2008"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	562
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	180
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	72
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	1029
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	22
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	81
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	39
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	648
	"California"	"06"	"2008"	"2008"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	24
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	382
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	129
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	1788
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	41
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	104
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	67
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	909
	"California"	"06"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	26
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	25
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	609
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	252
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	3029
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	65
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	191
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	141
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	1447
	"California"	"06"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	54
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	32
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	858
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	385
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	4825
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	93
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	26
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	315
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	311
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	2677
	"California"	"06"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	95
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	34
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	1114
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	591
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	6224
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	102
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	39
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	530
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	597
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	4553
	"California"	"06"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	133
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	51
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	1174
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	628
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	6809
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	106
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	50
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	760
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	846
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	7084
	"California"	"06"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	184
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	56
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	1052
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	602
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	7600
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	113
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	57
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	859
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	882
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	9024
	"California"	"06"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	206
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	43
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	956
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	625
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	7601
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	91
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	54
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	1049
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	805
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	9451
	"California"	"06"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	274
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	31
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	920
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	527
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	7027
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	60
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	37
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	971
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	779
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	8602
	"California"	"06"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	193
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	31
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	803
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	489
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	6937
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	50
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	31
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	901
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	544
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	8218
	"California"	"06"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	202
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	25
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	686
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	393
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	6425
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	38
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	669
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	312
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	6304
	"California"	"06"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	120
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	20
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	600
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	365
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	6449
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	26
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	510
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	259
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	5422
	"California"	"06"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	41
	"California"	"06"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	42
	"California"	"06"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	50
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	22
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	184
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	30
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	204
	"California"	"06"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	124
	"California"	"06"	"2009"	"2009"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	161
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	123
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	23
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	161
	"California"	"06"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	35
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	228
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	31
	"California"	"06"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	279
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	56
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	25
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	363
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	18
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	35
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"California"	"06"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	430
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	100
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	33
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	635
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	27
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	65
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	23
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	534
	"California"	"06"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	19
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	158
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	80
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	948
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	24
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	91
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	35
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	588
	"California"	"06"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	27
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	376
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	141
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	1665
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	37
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	136
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	54
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	825
	"California"	"06"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	36
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	20
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	663
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	280
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	2964
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	59
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	161
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	141
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	1409
	"California"	"06"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	52
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	32
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	947
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	485
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	4840
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	77
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	19
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	322
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	324
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	2666
	"California"	"06"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	92
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	45
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	1108
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	594
	"California"	"06"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	6239
