"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Oklahoma"	"40"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	24
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	23
	"Oklahoma"	"40"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	43
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	39
	"Oklahoma"	"40"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	45
	"Oklahoma"	"40"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	44
	"Oklahoma"	"40"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	16
	"Oklahoma"	"40"	"2004"	"2004"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	101
	"Oklahoma"	"40"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	64
	"Oklahoma"	"40"	"2004"	"2004"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	25
	"Oklahoma"	"40"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Oklahoma"	"40"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	157
	"Oklahoma"	"40"	"2004"	"2004"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	70
	"Oklahoma"	"40"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	38
	"Oklahoma"	"40"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	29
	"Oklahoma"	"40"	"2004"	"2004"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	334
	"Oklahoma"	"40"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	25
	"Oklahoma"	"40"	"2004"	"2004"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	164
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	61
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	504
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	29
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	29
	"Oklahoma"	"40"	"2004"	"2004"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	315
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	63
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	55
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	588
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	59
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	62
	"Oklahoma"	"40"	"2004"	"2004"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	525
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	88
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	759
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	80
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	65
	"Oklahoma"	"40"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	745
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	93
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	53
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	920
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	92
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	69
	"Oklahoma"	"40"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	992
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	96
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	63
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1004
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	92
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	90
	"Oklahoma"	"40"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1230
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	68
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	51
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	952
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	101
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	63
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1203
	"Oklahoma"	"40"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	58
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	40
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	943
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	82
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	54
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1103
	"Oklahoma"	"40"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	50
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	38
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	748
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	59
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	32
	"Oklahoma"	"40"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	759
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	32
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	35
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	681
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	27
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	29
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	512
	"Oklahoma"	"40"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	17
	"Oklahoma"	"40"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	18
	"Oklahoma"	"40"	"2005"	"2005"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	17
	"Oklahoma"	"40"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	22
	"Oklahoma"	"40"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	30
	"Oklahoma"	"40"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	30
	"Oklahoma"	"40"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	51
	"Oklahoma"	"40"	"2005"	"2005"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	44
	"Oklahoma"	"40"	"2005"	"2005"	"25-29 years"	"25-29"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	101
	"Oklahoma"	"40"	"2005"	"2005"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	42
	"Oklahoma"	"40"	"2005"	"2005"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"35-39 years"	"35-39"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	24
	"Oklahoma"	"40"	"2005"	"2005"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Oklahoma"	"40"	"2005"	"2005"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	147
	"Oklahoma"	"40"	"2005"	"2005"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	93
	"Oklahoma"	"40"	"2005"	"2005"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	58
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	275
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	19
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	18
	"Oklahoma"	"40"	"2005"	"2005"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	147
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	74
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	31
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	563
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	31
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	32
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	287
	"Oklahoma"	"40"	"2005"	"2005"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	74
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	42
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	603
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	57
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	53
	"Oklahoma"	"40"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	536
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	85
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	43
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	765
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	67
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	68
	"Oklahoma"	"40"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	805
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	82
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	61
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	884
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	95
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	65
	"Oklahoma"	"40"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	968
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	78
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	53
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	939
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	115
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	63
	"Oklahoma"	"40"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1193
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	74
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	62
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	952
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	117
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	82
	"Oklahoma"	"40"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1225
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	61
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	57
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	937
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	59
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	38
	"Oklahoma"	"40"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1128
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	47
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	52
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	818
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	58
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	36
	"Oklahoma"	"40"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	818
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	40
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	42
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	682
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	21
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	25
	"Oklahoma"	"40"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	551
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Oklahoma"	"40"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Oklahoma"	"40"	"2006"	"2006"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
