"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Utah"	"49"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	81
	"Utah"	"49"	"2008"	"2008"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	209
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	106
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	332
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	189
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	398
	"Utah"	"49"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	359
	"Utah"	"49"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	453
	"Utah"	"49"	"2008"	"2008"	"55-59 years"	"55-59"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	513
	"Utah"	"49"	"2008"	"2008"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	506
	"Utah"	"49"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	605
	"Utah"	"49"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	441
	"Utah"	"49"	"2008"	"2008"	"65-69 years"	"65-69"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	686
	"Utah"	"49"	"2008"	"2008"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	430
	"Utah"	"49"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	649
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	369
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	547
	"Utah"	"49"	"2008"	"2008"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	312
	"Utah"	"49"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	380
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	243
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	276
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	22
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	18
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	20
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	23
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	29
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	50
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	35
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	94
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	56
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	125
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	89
	"Utah"	"49"	"2009"	"2009"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	161
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	90
	"Utah"	"49"	"2009"	"2009"	"35-39 years"	"35-39"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	212
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	119
	"Utah"	"49"	"2009"	"2009"	"40-44 years"	"40-44"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	329
	"Utah"	"49"	"2009"	"2009"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	189
	"Utah"	"49"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	396
	"Utah"	"49"	"2009"	"2009"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	390
	"Utah"	"49"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	483
	"Utah"	"49"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	499
	"Utah"	"49"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	491
	"Utah"	"49"	"2009"	"2009"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	689
	"Utah"	"49"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	482
	"Utah"	"49"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	737
	"Utah"	"49"	"2009"	"2009"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	438
	"Utah"	"49"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	694
	"Utah"	"49"	"2009"	"2009"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	354
	"Utah"	"49"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	512
	"Utah"	"49"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	289
	"Utah"	"49"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	389
	"Utah"	"49"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	296
	"Utah"	"49"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	273
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	28
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	26
	"Utah"	"49"	"2010"	"2010"	"1-4 years"	"1-4"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	17
	"Utah"	"49"	"2010"	"2010"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	18
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	25
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	42
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	32
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	80
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	78
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	150
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	87
	"Utah"	"49"	"2010"	"2010"	"30-34 years"	"30-34"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	146
	"Utah"	"49"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	96
	"Utah"	"49"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	237
	"Utah"	"49"	"2010"	"2010"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	95
	"Utah"	"49"	"2010"	"2010"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	349
	"Utah"	"49"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	206
	"Utah"	"49"	"2010"	"2010"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Utah"	"49"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	20
	"Utah"	"49"	"2010"	"2010"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	409
	"Utah"	"49"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	405
	"Utah"	"49"	"2010"	"2010"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	485
	"Utah"	"49"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	546
	"Utah"	"49"	"2010"	"2010"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	521
	"Utah"	"49"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	693
	"Utah"	"49"	"2010"	"2010"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	463
	"Utah"	"49"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	780
	"Utah"	"49"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	457
	"Utah"	"49"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	634
	"Utah"	"49"	"2010"	"2010"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	396
	"Utah"	"49"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	545
	"Utah"	"49"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	333
	"Utah"	"49"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	392
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	247
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	22
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	0
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	263
	"Utah"	"49"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"Utah"	"49"	"2011"	"2011"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
